customer_id,gender,age,state,city,estimated_salary,plan_type,tenure_months,total_complaints,avg_calls_3m,avg_data_3m,usage_drop_ratio,recharge_frequency,last_month_calls,last_month_data,churn
4277,F,42.0,Mizoram,Chennai,65061.0,Postpaid,21.0,0.0,171.33333333333334,9596.333333333334,0.35714285714285715,1.0,89.0,8335.0,0
4278,M,45.0,Tripura,Chennai,151079.0,Prepaid,11.0,0.0,168.33333333333334,10788.333333333334,4.564102564102564,2.0,177.0,3976.0,0
4279,F,43.0,Karnataka,Chennai,22107.0,Prepaid,15.0,0.0,147.66666666666666,14040.0,1.6985294117647058,,,16664.0,1
4280,M,29.0,Karnataka,Kolkata,138640.0,Prepaid,29.0,0.0,190.33333333333334,12501.666666666666,0.8439024390243902,1.6666666666666667,172.0,7661.0,0
4281,M,74.0,Tripura,Bangalore,220913.0,Prepaid,21.0,0.0,51.333333333333336,5695.333333333333,0.21153846153846154,2.6666666666666665,10.0,4045.0,1
4282,F,25.0,Tripura,Hyderabad,21194.0,Prepaid,8.0,0.0,150.66666666666666,6460.333333333333,1.6111111111111112,1.8333333333333333,,3345.0,0
4283,M,49.0,Maharashtra,Mumbai,244647.0,Prepaid,17.0,1.0,146.66666666666666,6699.0,1.1832460732984293,2.6666666666666665,225.0,6947.0,0
4284,M,48.0,Tamil Nadu,Kolkata,222163.0,Postpaid,6.0,0.0,199.66666666666666,11174.666666666666,1.3768844221105527,1.0,273.0,15560.0,0
4285,M,61.0,West Bengal,Bangalore,216933.0,Prepaid,15.0,0.0,185.33333333333334,14677.0,1.6610169491525424,1.6666666666666667,,19103.0,0
4286,M,23.0,West Bengal,Delhi,220198.0,Prepaid,3.0,0.0,215.0,6814.0,1.7083333333333333,2.8333333333333335,245.0,4881.0,0
4287,M,48.0,Maharashtra,Kolkata,216487.0,Prepaid,6.0,0.0,194.0,14606.333333333334,0.735191637630662,2.1666666666666665,210.0,12314.0,0
4288,M,53.0,Tamil Nadu,Kolkata,24579.0,Prepaid,2.0,0.0,139.0,7495.333333333333,0.17613636363636365,2.6666666666666665,30.0,16206.0,0
4289,M,32.0,Mizoram,Delhi,164438.0,Prepaid,20.0,0.0,185.66666666666666,8972.0,0.6381909547738693,2.3333333333333335,126.0,6873.0,0
4290,F,41.0,Tripura,Delhi,131209.0,Prepaid,9.0,0.0,174.33333333333334,2070.3333333333335,1.0,2.3333333333333335,132.0,1330.0,0
4291,M,66.0,Karnataka,Kolkata,43398.0,Prepaid,27.0,0.0,110.0,4319.666666666667,1.2040816326530612,2.3333333333333335,58.0,699.0,1
4292,F,19.0,Arunachal Pradesh,Hyderabad,116246.0,Prepaid,28.0,0.0,157.0,10956.333333333334,0.11764705882352941,2.5,21.0,5872.0,0
4293,M,25.0,Karnataka,Bangalore,66897.0,Prepaid,8.0,0.0,79.66666666666667,11621.666666666666,1.9615384615384615,3.5,152.0,17292.0,0
4294,M,42.0,Karnataka,Delhi,228660.0,Prepaid,30.0,0.0,128.0,,2.169642857142857,2.6666666666666665,242.0,18046.0,0
4295,M,60.0,Karnataka,Kolkata,151485.0,Prepaid,4.0,0.0,167.0,14742.333333333334,2.8840579710144927,3.0,198.0,13469.0,0
4296,F,52.0,Karnataka,Bangalore,241454.0,Prepaid,17.0,0.0,122.33333333333333,2670.6666666666665,1.0615384615384615,2.1666666666666665,137.0,2565.0,1
4297,F,47.0,Delhi,Chennai,37581.0,Postpaid,8.0,1.0,179.66666666666666,10340.666666666666,2.367088607594937,1.0,186.0,12262.0,1
4298,M,73.0,Tamil Nadu,Mumbai,31158.0,Prepaid,22.0,0.0,94.0,7668.0,0.9166666666666666,2.3333333333333335,43.0,6318.0,0
4299,F,48.0,West Bengal,Mumbai,140135.0,Prepaid,13.0,,45.666666666666664,14016.666666666666,0.5087719298245614,,28.0,11932.0,0
4300,F,52.0,Delhi,Chennai,23758.0,Prepaid,12.0,0.0,80.66666666666667,13406.333333333334,0.10416666666666667,3.0,19.0,11098.0,0
4301,F,54.0,Karnataka,Chennai,47552.0,Prepaid,17.0,0.0,93.33333333333333,6792.333333333333,0.75,2.0,17.0,2121.0,0
4302,F,27.0,West Bengal,Chennai,150548.0,,16.0,0.0,104.0,8104.666666666667,0.2147239263803681,1.0,34.0,6384.0,0
4303,M,49.0,Delhi,Bangalore,93094.0,Prepaid,26.0,0.0,165.0,9817.333333333334,4.238095238095238,2.5,266.0,5240.0,0
4304,F,24.0,Arunachal Pradesh,Chennai,71947.0,Prepaid,8.0,,151.33333333333334,9851.333333333334,1.4294871794871795,2.1666666666666665,222.0,8595.0,0
4305,F,34.0,Maharashtra,Bangalore,65896.0,Prepaid,28.0,0.0,89.66666666666667,7435.666666666667,0.8173076923076923,2.1666666666666665,84.0,10151.0,0
4306,F,24.0,Tripura,Kolkata,110467.0,Prepaid,32.0,0.0,57.666666666666664,16336.333333333334,1.75,1.3333333333333333,97.0,14940.0,0
4307,F,45.0,Karnataka,Kolkata,188141.0,Postpaid,4.0,0.0,100.33333333333333,8655.0,,1.0,,9637.0,1
4308,F,31.0,Tripura,Kolkata,165709.0,Prepaid,12.0,0.0,183.66666666666666,9720.666666666666,0.8775510204081632,2.8333333333333335,171.0,7576.0,0
4309,M,69.0,Tamil Nadu,Delhi,41897.0,Prepaid,10.0,1.0,135.0,6358.0,0.3837638376383764,3.0,103.0,13262.0,0
4310,M,21.0,Maharashtra,Chennai,214682.0,Prepaid,4.0,1.0,86.33333333333333,12974.666666666666,0.3433734939759036,2.5,56.0,10096.0,0
4311,M,30.0,Arunachal Pradesh,Hyderabad,2127680.0,Postpaid,8.0,0.0,99.66666666666667,6882.333333333333,0.1016949152542373,1.0,5.0,707.0,0
4312,M,62.0,West Bengal,Chennai,137516.0,Prepaid,28.0,0.0,126.33333333333333,13684.666666666666,0.3253588516746411,2.5,67.0,15340.0,0
4313,F,26.0,Tamil Nadu,Chennai,153395.0,Postpaid,21.0,0.0,116.0,15286.333333333334,0.7295597484276729,1.0,115.0,19361.0,0
4314,M,50.0,West Bengal,Hyderabad,124369.0,Prepaid,25.0,0.0,,6319.333333333333,0.45622119815668205,2.6666666666666665,98.0,12485.0,0
4315,F,34.0,Tripura,Bangalore,,Prepaid,6.0,0.0,163.33333333333334,,0.5062761506276151,2.6666666666666665,120.0,18714.0,0
4316,M,53.0,Karnataka,Kolkata,163914.0,Postpaid,22.0,0.0,275.0,9661.0,0.960431654676259,1.0,266.0,13774.0,0
4317,M,65.0,,Kolkata,106366.0,Prepaid,14.0,0.0,144.66666666666666,8118.333333333333,0.22602739726027396,2.1666666666666665,32.0,5872.0,0
4318,M,71.0,Tamil Nadu,Mumbai,141953.0,Prepaid,15.0,0.0,220.66666666666666,13586.0,1.0300751879699248,3.1666666666666665,273.0,9774.0,0
4319,M,68.0,Tamil Nadu,Mumbai,88421.0,Prepaid,11.0,0.0,167.0,17462.666666666668,1.1636363636363636,2.6666666666666665,191.0,17024.0,0
4320,M,28.0,Arunachal Pradesh,Hyderabad,113746.0,Prepaid,9.0,1.0,111.0,10097.666666666666,2.021505376344086,1.5,187.0,12687.0,0
4321,M,48.0,Tripura,Kolkata,69374.0,Prepaid,5.0,0.0,110.66666666666667,4418.0,,2.3333333333333335,34.0,3389.0,1
4322,F,31.0,Tripura,Mumbai,201684.0,Prepaid,4.0,0.0,119.66666666666667,10845.666666666666,0.9625,2.6666666666666665,76.0,13974.0,0
4323,F,48.0,Maharashtra,Bangalore,207743.0,Prepaid,6.0,0.0,127.33333333333333,7077.333333333333,0.2839506172839506,2.5,22.0,5990.0,0
4324,M,60.0,Tripura,Delhi,194797.0,Postpaid,3.0,1.0,180.33333333333334,4508.0,1.8677685950413223,1.0,225.0,1638.0,0
4325,M,29.0,Karnataka,Mumbai,241649.0,Prepaid,11.0,0.0,176.0,13130.333333333334,1.5729166666666667,1.3333333333333333,150.0,17158.0,0
4326,F,62.0,Tripura,Bangalore,131574.0,Postpaid,27.0,0.0,209.66666666666666,16403.666666666668,3.0412371134020617,1.0,294.0,13059.0,0
4327,F,49.0,Maharashtra,Mumbai,159604.0,Prepaid,4.0,0.0,166.66666666666666,11504.666666666666,0.35964912280701755,2.8333333333333335,81.0,18867.0,0
4328,M,20.0,Maharashtra,Hyderabad,46603.0,Prepaid,8.0,0.0,189.33333333333334,10285.333333333334,1.0,2.5,222.0,11252.0,0
4329,M,27.0,Maharashtra,Mumbai,80110.0,Prepaid,12.0,0.0,149.0,11286.333333333334,2.176,1.5,271.0,8142.0,0
4330,M,20.0,Delhi,Chennai,144962.0,Prepaid,24.0,1.0,209.33333333333334,15283.333333333334,1.2857142857142858,3.0,233.0,11985.0,0
4331,F,26.0,Maharashtra,,225579.0,Postpaid,6.0,0.0,98.66666666666667,6319.666666666667,0.8888888888888888,1.0,7.0,2719.0,0
4332,F,59.0,Karnataka,Hyderabad,132386.0,Prepaid,29.0,0.0,148.0,2820.3333333333335,2.7037037037037037,3.5,291.0,2218.0,0
4333,M,24.0,Maharashtra,Hyderabad,113357.0,Prepaid,31.0,0.0,69.33333333333333,12745.0,0.14193548387096774,2.3333333333333335,21.0,19015.0,0
4334,M,71.0,Arunachal Pradesh,Bangalore,,Prepaid,17.0,,118.66666666666667,9701.333333333334,0.41201716738197425,2.6666666666666665,95.0,8075.0,0
4335,M,26.0,Tripura,Kolkata,34633.0,,19.0,0.0,133.0,7365.666666666667,1.7,2.8333333333333335,169.0,,0
4336,M,29.0,Tamil Nadu,Delhi,216356.0,Prepaid,32.0,0.0,171.66666666666666,9108.333333333334,3.5,,195.0,12254.0,0
4337,M,30.0,West Bengal,Kolkata,208949.0,Prepaid,14.0,0.0,91.0,9190.0,1.3977272727272727,1.8333333333333333,122.0,8523.0,0
4338,M,54.0,Delhi,Mumbai,26949.0,Prepaid,1.0,0.0,162.33333333333334,14274.0,0.6457399103139013,2.1666666666666665,143.0,9792.0,0
4339,M,18.0,Karnataka,Kolkata,105745.0,Prepaid,29.0,0.0,132.66666666666666,12436.0,1.5555555555555556,2.5,,6431.0,0
4340,M,63.0,West Bengal,Chennai,180181.0,Postpaid,20.0,0.0,148.66666666666666,6788.333333333333,8.235294117647058,,279.0,6775.0,0
4341,F,66.0,Mizoram,Chennai,121428.0,Prepaid,17.0,0.0,85.66666666666667,7340.666666666667,6.5,3.1666666666666665,64.0,2355.0,1
4342,M,40.0,Tamil Nadu,Bangalore,119615.0,Prepaid,22.0,0.0,157.66666666666666,16735.666666666668,0.13043478260869565,2.1666666666666665,38.0,17247.0,0
4343,M,42.0,Mizoram,Mumbai,108710.0,Prepaid,,0.0,178.66666666666666,9931.0,0.24120603015075376,,47.0,14004.0,0
4344,M,31.0,West Bengal,Kolkata,203923.0,Prepaid,16.0,0.0,250.0,7368.666666666667,0.9457627118644067,2.5,278.0,585.0,1
4345,F,45.0,,Kolkata,179144.0,Prepaid,2.0,0.0,201.33333333333334,14827.0,6.170212765957447,3.0,289.0,11011.0,1
4346,F,51.0,Karnataka,Mumbai,207448.0,Prepaid,25.0,0.0,179.0,7649.0,1.1344086021505377,2.3333333333333335,210.0,4867.0,0
4347,F,50.0,West Bengal,Hyderabad,117742.0,Prepaid,5.0,0.0,,13582.333333333334,5.470588235294118,1.6666666666666667,92.0,6662.0,0
4348,F,46.0,Delhi,Mumbai,50204.0,Prepaid,10.0,0.0,95.0,8378.0,11.444444444444445,2.5,205.0,12120.0,0
4349,M,71.0,Maharashtra,Chennai,235398.0,Prepaid,32.0,0.0,131.33333333333334,7552.0,0.23295454545454544,2.0,40.0,15605.0,0
4350,F,28.0,Maharashtra,Bangalore,213097.0,Prepaid,3.0,0.0,200.66666666666666,10294.0,0.4090909090909091,2.6666666666666665,98.0,13043.0,0
4351,M,58.0,Tamil Nadu,Mumbai,145862.0,Postpaid,8.0,0.0,28.0,6317.0,1.2580645161290323,1.0,38.0,3993.0,0
4352,F,70.0,Arunachal Pradesh,Delhi,64184.0,Prepaid,28.0,0.0,85.66666666666667,10790.333333333334,3.973684210526316,2.0,150.0,13696.0,0
4353,M,49.0,Delhi,Delhi,25715.0,Prepaid,31.0,0.0,159.33333333333334,4948.333333333333,0.354978354978355,2.8333333333333335,81.0,3408.0,0
4354,F,62.0,Delhi,Bangalore,149233.0,Postpaid,33.0,0.0,111.0,15059.666666666666,2.0093457943925235,1.0,214.0,9829.0,0
4355,M,33.0,Maharashtra,Chennai,80755.0,Prepaid,16.0,0.0,202.33333333333334,1911.0,0.86328125,2.0,220.0,1883.0,0
4356,M,72.0,Karnataka,Hyderabad,89153.0,Postpaid,17.0,0.0,76.66666666666667,6677.0,3.6206896551724137,1.0,104.0,4788.0,0
4357,F,64.0,Tripura,Kolkata,165312.0,Prepaid,20.0,0.0,218.33333333333334,6099.0,1.5222929936305734,2.1666666666666665,238.0,2961.0,0
4358,M,53.0,Maharashtra,Mumbai,191370.0,Prepaid,19.0,0.0,135.33333333333334,11649.666666666666,0.0916030534351145,2.1666666666666665,23.0,2309.0,0
4359,M,24.0,Karnataka,Mumbai,137536.0,Postpaid,26.0,0.0,129.0,11370.0,3.314814814814815,1.0,178.0,5250.0,0
4360,F,24.0,Arunachal Pradesh,Bangalore,131179.0,Prepaid,,0.0,130.33333333333334,8852.0,0.15207373271889402,2.0,32.0,7778.0,0
4361,M,43.0,Mizoram,Kolkata,190293.0,Prepaid,9.0,0.0,102.0,2675.6666666666665,0.3333333333333333,2.1666666666666665,13.0,2801.0,1
4362,F,18.0,Tamil Nadu,Chennai,32605.0,Prepaid,31.0,0.0,126.0,8434.666666666666,2.174757281553398,2.5,223.0,,0
4363,F,22.0,Maharashtra,Kolkata,22430.0,Prepaid,3.0,1.0,227.33333333333334,5605.333333333333,,2.3333333333333335,260.0,2844.0,0
4364,F,25.0,Tripura,Chennai,68529.0,Prepaid,23.0,0.0,217.0,10970.0,2.1791044776119404,2.3333333333333335,291.0,13981.0,0
4365,M,47.0,Maharashtra,Hyderabad,122614.0,Postpaid,21.0,0.0,69.66666666666667,8875.666666666666,0.7714285714285715,1.0,53.0,15524.0,0
4366,M,65.0,West Bengal,Bangalore,31542.0,Prepaid,20.0,0.0,101.66666666666667,14732.333333333334,4.75,2.5,170.0,15100.0,0
4367,F,58.0,Tripura,Chennai,141066.0,Prepaid,1.0,0.0,114.33333333333333,14926.666666666666,0.24423963133640553,1.8333333333333333,52.0,9493.0,0
4368,F,30.0,Delhi,Kolkata,170626.0,Postpaid,,0.0,151.33333333333334,5544.333333333333,0.33548387096774196,1.0,51.0,681.0,0
4369,M,71.0,West Bengal,Hyderabad,42501.0,Prepaid,21.0,0.0,223.33333333333334,,0.5904059040590406,2.8333333333333335,159.0,19840.0,0
4370,M,54.0,Arunachal Pradesh,Delhi,171072.0,Postpaid,,0.0,150.66666666666666,11206.333333333334,2.574712643678161,1.0,223.0,7963.0,0
4371,M,18.0,Tripura,Chennai,91430.0,Prepaid,,0.0,48.333333333333336,2956.6666666666665,0.5185185185185185,2.5,13.0,2920.0,0
4372,F,56.0,Karnataka,Chennai,97496.0,Prepaid,12.0,0.0,219.66666666666666,12869.0,1.3426966292134832,2.1666666666666665,238.0,12245.0,0
4373,M,48.0,West Bengal,Hyderabad,241181.0,Postpaid,20.0,0.0,224.33333333333334,13851.666666666666,1.040983606557377,1.0,253.0,5752.0,0
4374,M,51.0,Tamil Nadu,Chennai,152665.0,Postpaid,23.0,0.0,156.33333333333334,10693.0,4.017857142857143,1.0,224.0,7711.0,0
4375,F,38.0,West Bengal,Bangalore,116784.0,Prepaid,27.0,0.0,154.33333333333334,,1.0572916666666667,2.6666666666666665,202.0,8364.0,0
4376,F,53.0,Maharashtra,Mumbai,28247.0,Prepaid,29.0,0.0,225.33333333333334,7761.0,0.6944444444444444,2.3333333333333335,199.0,1800.0,1
4377,F,59.0,Karnataka,Mumbai,61852.0,Prepaid,26.0,0.0,215.33333333333334,9091.666666666666,1.0964912280701755,3.5,249.0,10906.0,0
4378,F,,Karnataka,Mumbai,109370.0,Postpaid,12.0,0.0,160.0,11167.333333333334,1.4095744680851063,1.0,264.0,18591.0,0
4379,F,23.0,Delhi,Mumbai,135455.0,Postpaid,17.0,0.0,102.66666666666667,10387.0,3.176470588235294,1.0,107.0,4972.0,0
4380,M,34.0,West Bengal,Hyderabad,39204.0,Postpaid,24.0,0.0,114.33333333333333,10183.333333333334,0.3602941176470588,1.0,48.0,14237.0,0
4381,M,45.0,Karnataka,Mumbai,190406.0,Prepaid,12.0,0.0,,8375.333333333334,1.4081632653061225,2.8333333333333335,68.0,1781.0,1
4382,M,42.0,Delhi,Hyderabad,122666.0,Prepaid,11.0,0.0,210.66666666666666,14723.333333333334,0.7061068702290076,1.3333333333333333,184.0,14000.0,0
4383,M,69.0,Tripura,Bangalore,123285.0,Postpaid,27.0,0.0,152.0,6472.333333333333,1.1,1.0,87.0,7566.0,0
4384,M,62.0,West Bengal,Kolkata,96230.0,Postpaid,27.0,0.0,198.66666666666666,14141.333333333334,0.9181818181818182,1.0,201.0,13134.0,0
4385,F,37.0,Tamil Nadu,Hyderabad,120740.0,Postpaid,24.0,0.0,119.66666666666667,6403.0,0.10204081632653061,1.0,14.0,7512.0,0
4386,F,44.0,Tripura,Hyderabad,149328.0,Prepaid,23.0,0.0,158.66666666666666,11930.333333333334,4.208955223880597,2.3333333333333335,281.0,8946.0,0
4387,M,34.0,Maharashtra,Mumbai,119958.0,Prepaid,16.0,0.0,113.33333333333333,10644.333333333334,1.0,2.6666666666666665,100.0,7747.0,0
4388,M,59.0,Tripura,Kolkata,124227.0,Prepaid,18.0,0.0,136.33333333333334,5606.666666666667,2.4903846153846154,2.3333333333333335,258.0,1420.0,0
4389,F,20.0,West Bengal,Hyderabad,93925.0,Prepaid,27.0,0.0,181.33333333333334,13163.666666666666,0.73,3.5,145.0,18838.0,0
4390,F,63.0,Maharashtra,Kolkata,161866.0,Prepaid,3.0,0.0,139.0,5737.333333333333,1.0,3.0,155.0,4825.0,0
4391,,41.0,Tamil Nadu,Delhi,90886.0,Prepaid,14.0,0.0,91.0,6023.333333333333,0.12307692307692308,2.1666666666666665,7.0,2617.0,0
4392,M,24.0,West Bengal,Kolkata,29389.0,Prepaid,20.0,0.0,175.66666666666666,10795.666666666666,1.2941176470588236,2.0,219.0,7186.0,0
4393,M,22.0,Tamil Nadu,Mumbai,215728.0,Prepaid,23.0,0.0,105.66666666666667,8634.0,2.2,2.8333333333333335,109.0,2848.0,0
4394,M,53.0,Maharashtra,Kolkata,233885.0,Prepaid,,0.0,182.66666666666666,9099.666666666666,0.2620689655172414,3.1666666666666665,75.0,3631.0,0
4395,F,46.0,Mizoram,Chennai,43295.0,Prepaid,9.0,0.0,112.0,9214.333333333334,0.65625,2.6666666666666665,83.0,8217.0,0
4396,M,53.0,Karnataka,Chennai,69711.0,Prepaid,6.0,0.0,131.0,12805.333333333334,1.2371794871794872,2.3333333333333335,192.0,17589.0,0
4397,M,55.0,Maharashtra,Hyderabad,152135.0,Prepaid,19.0,0.0,156.33333333333334,9965.666666666666,2.113821138211382,2.6666666666666665,259.0,2594.0,0
4398,F,55.0,West Bengal,Chennai,204065.0,Prepaid,16.0,0.0,153.33333333333334,11868.333333333334,3.235955056179775,2.0,287.0,12833.0,0
4399,F,65.0,Maharashtra,Bangalore,175773.0,Prepaid,3.0,0.0,191.33333333333334,10943.0,0.8,2.0,123.0,8715.0,0
4400,M,62.0,Arunachal Pradesh,Chennai,159423.0,Prepaid,25.0,0.0,230.66666666666666,11250.333333333334,1.0185185185185186,3.0,219.0,10109.0,0
4401,F,56.0,Mizoram,Chennai,187752.0,Prepaid,7.0,0.0,98.33333333333333,4790.0,2.8,1.6666666666666667,13.0,2917.0,1
4402,M,21.0,Maharashtra,Mumbai,79083.0,Postpaid,15.0,1.0,86.0,12255.666666666666,1.2465753424657535,1.0,90.0,15893.0,0
4403,F,62.0,Tamil Nadu,Chennai,77943.0,Prepaid,27.0,0.0,222.0,10359.0,0.26174496644295303,2.8333333333333335,77.0,,0
4404,M,20.0,Maharashtra,Delhi,191395.0,Prepaid,1.0,,148.66666666666666,10032.666666666666,2.2448979591836733,2.5,219.0,13535.0,0
4405,M,59.0,Tamil Nadu,Delhi,159003.0,,13.0,0.0,187.66666666666666,14014.666666666666,0.5388888888888889,1.5,96.0,19392.0,0
4406,F,48.0,Mizoram,Mumbai,70511.0,Postpaid,14.0,0.0,144.0,9540.0,8.952380952380953,1.0,187.0,12475.0,0
4407,,21.0,Maharashtra,Delhi,220994.0,Postpaid,14.0,0.0,140.33333333333334,6052.0,3.323529411764706,1.0,112.0,3061.0,0
4408,M,73.0,Delhi,Kolkata,55831.0,Prepaid,4.0,1.0,158.0,10886.0,5.653061224489796,2.3333333333333335,276.0,13908.0,1
4409,M,65.0,Maharashtra,Bangalore,169138.0,Prepaid,20.0,0.0,,12774.0,0.6231343283582089,2.5,166.0,11785.0,0
4410,F,62.0,Delhi,Chennai,172325.0,Prepaid,2.0,0.0,183.33333333333334,10183.0,1.190909090909091,2.8333333333333335,261.0,12091.0,0
4411,F,31.0,Maharashtra,Delhi,242144.0,Postpaid,9.0,0.0,25.0,2776.0,3.0714285714285716,1.0,42.0,3650.0,1
4412,F,41.0,Delhi,Kolkata,220346.0,Prepaid,18.0,0.0,118.66666666666667,4699.666666666667,0.46308724832214765,3.0,68.0,4402.0,0
4413,M,40.0,Tripura,Hyderabad,122996.0,Prepaid,26.0,0.0,136.33333333333334,12541.666666666666,0.36199095022624433,2.8333333333333335,79.0,10266.0,1
4414,F,21.0,Karnataka,Mumbai,113654.0,Prepaid,18.0,0.0,187.0,11241.0,1.39,2.5,277.0,3277.0,0
4415,M,73.0,Maharashtra,Hyderabad,99954.0,Prepaid,,0.0,211.66666666666666,7882.0,0.8745644599303136,2.1666666666666665,250.0,2765.0,0
4416,M,52.0,Mizoram,Mumbai,234533.0,Prepaid,22.0,,154.66666666666666,13191.333333333334,7.730769230769231,2.0,200.0,13827.0,0
4417,F,42.0,Karnataka,Delhi,171974.0,Postpaid,5.0,0.0,,6473.666666666667,0.7972972972972973,1.0,,5601.0,0
4418,M,61.0,Delhi,Chennai,191076.0,Postpaid,31.0,0.0,93.66666666666667,10824.666666666666,0.7676767676767676,1.0,75.0,18279.0,0
4419,M,67.0,Mizoram,Mumbai,36196.0,Prepaid,2.0,,156.66666666666666,12181.333333333334,3.690909090909091,,202.0,11842.0,0
4420,F,69.0,Maharashtra,Mumbai,246171.0,Prepaid,7.0,1.0,217.33333333333334,9462.666666666666,1.683453237410072,2.8333333333333335,233.0,18397.0,0
4421,M,70.0,Tripura,Kolkata,77830.0,Postpaid,27.0,0.0,113.33333333333333,1501.0,0.6818181818181818,1.0,29.0,841.0,0
4422,F,38.0,Arunachal Pradesh,Bangalore,196969.0,Postpaid,22.0,0.0,94.33333333333333,10173.666666666666,3.5344827586206895,1.0,204.0,2873.0,0
4423,M,20.0,Delhi,Delhi,84888.0,Prepaid,21.0,0.0,102.33333333333333,9783.0,4.862745098039215,2.3333333333333335,247.0,15507.0,0
4424,M,70.0,Tamil Nadu,Chennai,225628.0,Prepaid,17.0,0.0,137.66666666666666,,0.3614864864864865,2.8333333333333335,106.0,13380.0,0
4425,M,51.0,Arunachal Pradesh,Chennai,174752.0,Postpaid,16.0,0.0,146.33333333333334,8229.0,0.4195804195804196,1.0,59.0,2724.0,0
4426,M,35.0,Delhi,Mumbai,142074.0,Prepaid,14.0,0.0,165.0,10830.333333333334,0.5742971887550201,2.3333333333333335,142.0,4367.0,0
4427,F,28.0,Delhi,Delhi,79277.0,Prepaid,9.0,0.0,203.0,7353.0,0.9748953974895398,2.3333333333333335,232.0,8953.0,0
4428,M,51.0,Tripura,Delhi,172836.0,Prepaid,9.0,0.0,220.66666666666666,10231.333333333334,1.0267379679144386,2.6666666666666665,191.0,18871.0,0
4429,M,42.0,Tamil Nadu,Chennai,150146.0,Prepaid,18.0,1.0,272.3333333333333,11505.333333333334,0.9407665505226481,2.1666666666666665,269.0,11094.0,0
4430,M,41.0,Tripura,Mumbai,70359.0,Postpaid,24.0,0.0,116.33333333333333,7620.333333333333,0.42857142857142855,1.0,89.0,3311.0,0
4431,M,50.0,Delhi,Hyderabad,188309.0,Prepaid,17.0,0.0,104.0,4022.0,0.8793103448275862,2.1666666666666665,50.0,845.0,0
4432,F,28.0,Mizoram,Mumbai,196815.0,Prepaid,5.0,0.0,145.66666666666666,6993.333333333333,2.6095238095238096,2.5,273.0,2361.0,0
4433,F,63.0,West Bengal,Hyderabad,21873.0,Prepaid,16.0,1.0,215.0,13606.333333333334,0.6971153846153846,2.3333333333333335,144.0,13550.0,0
4434,F,33.0,Karnataka,Kolkata,210935.0,Prepaid,1.0,0.0,136.33333333333334,11396.333333333334,0.3130081300813008,2.8333333333333335,76.0,19202.0,0
4435,F,66.0,Tripura,Kolkata,149530.0,Prepaid,19.0,0.0,176.66666666666666,11772.333333333334,0.58,3.0,86.0,12589.0,0
4436,M,34.0,Karnataka,Bangalore,28435.0,Prepaid,4.0,0.0,177.66666666666666,10998.333333333334,0.13857677902621723,2.8333333333333335,36.0,10669.0,0
4437,M,64.0,West Bengal,Hyderabad,35030.0,Prepaid,14.0,0.0,176.66666666666666,6651.666666666667,2.394230769230769,2.0,248.0,3789.0,0
4438,M,56.0,Mizoram,,29531.0,Prepaid,30.0,0.0,192.33333333333334,14413.0,2.040983606557377,2.1666666666666665,248.0,14065.0,0
4439,F,30.0,Karnataka,Chennai,185801.0,Postpaid,29.0,0.0,131.0,9990.333333333334,0.04377104377104377,1.0,12.0,9203.0,0
4440,F,49.0,Maharashtra,Chennai,85461.0,Prepaid,8.0,1.0,182.0,3751.6666666666665,1.180327868852459,2.1666666666666665,143.0,7295.0,0
4441,F,38.0,West Bengal,Delhi,132392.0,Postpaid,30.0,0.0,29.0,6531.0,0.7727272727272727,1.0,16.0,863.0,0
4442,F,67.0,Mizoram,Bangalore,190702.0,Postpaid,20.0,0.0,224.33333333333334,6667.666666666667,0.936026936026936,1.0,277.0,9469.0,0
4443,M,40.0,Delhi,Delhi,158886.0,Prepaid,1.0,0.0,149.33333333333334,15348.666666666666,0.09210526315789473,2.5,13.0,17418.0,0
4444,M,47.0,West Bengal,Hyderabad,60514.0,Prepaid,15.0,0.0,164.66666666666666,5427.0,0.5887096774193549,2.6666666666666665,72.0,1635.0,0
4445,F,31.0,Mizoram,Chennai,222685.0,Postpaid,11.0,0.0,228.0,14750.0,0.794425087108014,1.0,227.0,14671.0,0
4446,F,67.0,Arunachal Pradesh,Delhi,48034.0,Prepaid,31.0,0.0,110.66666666666667,11880.333333333334,8.75,3.0,104.0,13431.0,0
4447,F,55.0,Tripura,Chennai,112290.0,Prepaid,28.0,0.0,98.66666666666667,10459.333333333334,0.9652777777777778,1.8333333333333333,138.0,15434.0,0
4448,F,40.0,Maharashtra,Hyderabad,151953.0,Prepaid,6.0,0.0,60.666666666666664,13498.666666666666,3.6857142857142855,1.8333333333333333,128.0,17963.0,0
4449,M,46.0,Maharashtra,Delhi,225479.0,Postpaid,11.0,0.0,206.33333333333334,11680.333333333334,1.4335260115606936,1.0,247.0,5015.0,1
4450,M,29.0,West Bengal,Delhi,21699.0,Prepaid,16.0,1.0,99.0,11327.0,0.5872093023255814,2.5,100.0,15281.0,0
4451,F,19.0,Arunachal Pradesh,Mumbai,166654.0,Prepaid,21.0,0.0,51.666666666666664,,1.4509803921568627,1.8333333333333333,73.0,3899.0,0
4452,F,60.0,Arunachal Pradesh,Bangalore,24364.0,Prepaid,17.0,0.0,135.33333333333334,13020.666666666666,,2.3333333333333335,261.0,10178.0,0
4453,M,67.0,Delhi,Chennai,199273.0,Prepaid,25.0,0.0,224.33333333333334,11533.0,1.2471264367816093,2.6666666666666665,216.0,8744.0,0
